Målepunkt id,Fra dato,Til dato,Mængde,Måleenhed
571313115103364037,15-03-2020 kl. 15,15-03-2020 kl. 16,0.174,kWh
571313115103364037,15-03-2020 kl. 14,15-03-2020 kl. 15,0.075,kWh
571313115103364037,15-03-2020 kl. 13,15-03-2020 kl. 14,0.054,kWh
571313115103364037,15-03-2020 kl. 12,15-03-2020 kl. 13,0.064,kWh
571313115103364037,15-03-2020 kl. 11,15-03-2020 kl. 12,0.064,kWh
571313115103364037,15-03-2020 kl. 10,15-03-2020 kl. 11,0.063,kWh
571313115103364037,15-03-2020 kl. 09,15-03-2020 kl. 10,0.053,kWh
571313115103364037,15-03-2020 kl. 08,15-03-2020 kl. 09,0.054,kWh
571313115103364037,15-03-2020 kl. 07,15-03-2020 kl. 08,0.055,kWh
571313115103364037,15-03-2020 kl. 06,15-03-2020 kl. 07,0.061,kWh
571313115103364037,15-03-2020 kl. 05,15-03-2020 kl. 06,0.065,kWh
571313115103364037,15-03-2020 kl. 04,15-03-2020 kl. 05,0.065,kWh
571313115103364037,15-03-2020 kl. 03,15-03-2020 kl. 04,0.065,kWh
571313115103364037,15-03-2020 kl. 02,15-03-2020 kl. 03,0.069,kWh
571313115103364037,15-03-2020 kl. 01,15-03-2020 kl. 02,0.099,kWh
571313115103364037,15-03-2020 kl. 00,15-03-2020 kl. 01,0.055,kWh
571313115103364037,14-03-2020 kl. 23,15-03-2020 kl. 00,0.057,kWh
571313115103364037,14-03-2020 kl. 22,14-03-2020 kl. 23,0.065,kWh
571313115103364037,14-03-2020 kl. 21,14-03-2020 kl. 22,0.064,kWh
571313115103364037,14-03-2020 kl. 20,14-03-2020 kl. 21,0.063,kWh
571313115103364037,14-03-2020 kl. 19,14-03-2020 kl. 20,0.055,kWh
571313115103364037,14-03-2020 kl. 18,14-03-2020 kl. 19,0.056,kWh
571313115103364037,14-03-2020 kl. 17,14-03-2020 kl. 18,0.055,kWh
571313115103364037,14-03-2020 kl. 16,14-03-2020 kl. 17,0.059,kWh
571313115103364037,14-03-2020 kl. 15,14-03-2020 kl. 16,0.064,kWh
571313115103364037,14-03-2020 kl. 14,14-03-2020 kl. 15,0.066,kWh
571313115103364037,14-03-2020 kl. 13,14-03-2020 kl. 14,0.059,kWh
571313115103364037,14-03-2020 kl. 12,14-03-2020 kl. 13,0.055,kWh
571313115103364037,14-03-2020 kl. 11,14-03-2020 kl. 12,0.055,kWh
571313115103364037,14-03-2020 kl. 10,14-03-2020 kl. 11,0.056,kWh
571313115103364037,14-03-2020 kl. 09,14-03-2020 kl. 10,0.062,kWh
571313115103364037,14-03-2020 kl. 08,14-03-2020 kl. 09,0.065,kWh
571313115103364037,14-03-2020 kl. 07,14-03-2020 kl. 08,0.065,kWh
571313115103364037,14-03-2020 kl. 06,14-03-2020 kl. 07,0.063,kWh
571313115103364037,14-03-2020 kl. 05,14-03-2020 kl. 06,0.058,kWh
571313115103364037,14-03-2020 kl. 04,14-03-2020 kl. 05,0.06,kWh
571313115103364037,14-03-2020 kl. 03,14-03-2020 kl. 04,0.063,kWh
571313115103364037,14-03-2020 kl. 02,14-03-2020 kl. 03,0.091,kWh
571313115103364037,14-03-2020 kl. 01,14-03-2020 kl. 02,0.088,kWh
571313115103364037,14-03-2020 kl. 00,14-03-2020 kl. 01,0.06,kWh
571313115103364037,13-03-2020 kl. 23,14-03-2020 kl. 00,0.066,kWh
571313115103364037,13-03-2020 kl. 22,13-03-2020 kl. 23,0.066,kWh
571313115103364037,13-03-2020 kl. 21,13-03-2020 kl. 22,0.066,kWh
571313115103364037,13-03-2020 kl. 20,13-03-2020 kl. 21,0.067,kWh
571313115103364037,13-03-2020 kl. 19,13-03-2020 kl. 20,0.066,kWh
571313115103364037,13-03-2020 kl. 18,13-03-2020 kl. 19,0.068,kWh
571313115103364037,13-03-2020 kl. 17,13-03-2020 kl. 18,0.156,kWh
571313115103364037,13-03-2020 kl. 16,13-03-2020 kl. 17,0.21,kWh
571313115103364037,13-03-2020 kl. 15,13-03-2020 kl. 16,0.195,kWh
571313115103364037,13-03-2020 kl. 14,13-03-2020 kl. 15,0.188,kWh
571313115103364037,13-03-2020 kl. 13,13-03-2020 kl. 14,0.171,kWh
571313115103364037,13-03-2020 kl. 12,13-03-2020 kl. 13,0.161,kWh
571313115103364037,13-03-2020 kl. 11,13-03-2020 kl. 12,0.264,kWh
571313115103364037,13-03-2020 kl. 10,13-03-2020 kl. 11,0.133,kWh
571313115103364037,13-03-2020 kl. 09,13-03-2020 kl. 10,0.07,kWh
571313115103364037,13-03-2020 kl. 08,13-03-2020 kl. 09,0.069,kWh
571313115103364037,13-03-2020 kl. 07,13-03-2020 kl. 08,0.068,kWh
571313115103364037,13-03-2020 kl. 06,13-03-2020 kl. 07,0.071,kWh
571313115103364037,13-03-2020 kl. 05,13-03-2020 kl. 06,0.106,kWh
571313115103364037,13-03-2020 kl. 04,13-03-2020 kl. 05,0.1,kWh
571313115103364037,13-03-2020 kl. 03,13-03-2020 kl. 04,0.071,kWh
571313115103364037,13-03-2020 kl. 02,13-03-2020 kl. 03,0.081,kWh
571313115103364037,13-03-2020 kl. 01,13-03-2020 kl. 02,0.164,kWh
571313115103364037,13-03-2020 kl. 00,13-03-2020 kl. 01,0.255,kWh
571313115103364037,12-03-2020 kl. 23,13-03-2020 kl. 00,0.347,kWh
571313115103364037,12-03-2020 kl. 22,12-03-2020 kl. 23,0.354,kWh
571313115103364037,12-03-2020 kl. 21,12-03-2020 kl. 22,0.321,kWh
571313115103364037,12-03-2020 kl. 20,12-03-2020 kl. 21,0.642,kWh
571313115103364037,12-03-2020 kl. 19,12-03-2020 kl. 20,0.5,kWh
571313115103364037,12-03-2020 kl. 18,12-03-2020 kl. 19,0.238,kWh
571313115103364037,12-03-2020 kl. 17,12-03-2020 kl. 18,0.235,kWh
571313115103364037,12-03-2020 kl. 16,12-03-2020 kl. 17,0.275,kWh
571313115103364037,12-03-2020 kl. 15,12-03-2020 kl. 16,0.269,kWh
571313115103364037,12-03-2020 kl. 14,12-03-2020 kl. 15,0.283,kWh
571313115103364037,12-03-2020 kl. 13,12-03-2020 kl. 14,0.277,kWh
571313115103364037,12-03-2020 kl. 12,12-03-2020 kl. 13,0.308,kWh
571313115103364037,12-03-2020 kl. 11,12-03-2020 kl. 12,0.421,kWh
571313115103364037,12-03-2020 kl. 10,12-03-2020 kl. 11,0.123,kWh
571313115103364037,12-03-2020 kl. 09,12-03-2020 kl. 10,0.134,kWh
571313115103364037,12-03-2020 kl. 08,12-03-2020 kl. 09,0.121,kWh
571313115103364037,12-03-2020 kl. 07,12-03-2020 kl. 08,0.105,kWh
571313115103364037,12-03-2020 kl. 06,12-03-2020 kl. 07,0.113,kWh
571313115103364037,12-03-2020 kl. 05,12-03-2020 kl. 06,0.088,kWh
571313115103364037,12-03-2020 kl. 04,12-03-2020 kl. 05,0.077,kWh
571313115103364037,12-03-2020 kl. 03,12-03-2020 kl. 04,0.078,kWh
571313115103364037,12-03-2020 kl. 02,12-03-2020 kl. 03,0.085,kWh
571313115103364037,12-03-2020 kl. 01,12-03-2020 kl. 02,0.221,kWh
571313115103364037,12-03-2020 kl. 00,12-03-2020 kl. 01,0.289,kWh
571313115103364037,11-03-2020 kl. 23,12-03-2020 kl. 00,0.181,kWh
571313115103364037,11-03-2020 kl. 22,11-03-2020 kl. 23,0.173,kWh
571313115103364037,11-03-2020 kl. 21,11-03-2020 kl. 22,0.077,kWh
571313115103364037,11-03-2020 kl. 20,11-03-2020 kl. 21,0.172,kWh
571313115103364037,11-03-2020 kl. 19,11-03-2020 kl. 20,0.216,kWh
571313115103364037,11-03-2020 kl. 18,11-03-2020 kl. 19,0.633,kWh
571313115103364037,11-03-2020 kl. 17,11-03-2020 kl. 18,0.067,kWh
571313115103364037,11-03-2020 kl. 16,11-03-2020 kl. 17,0.068,kWh
571313115103364037,11-03-2020 kl. 15,11-03-2020 kl. 16,0.072,kWh
571313115103364037,11-03-2020 kl. 14,11-03-2020 kl. 15,0.072,kWh
571313115103364037,11-03-2020 kl. 13,11-03-2020 kl. 14,0.111,kWh
571313115103364037,11-03-2020 kl. 12,11-03-2020 kl. 13,0.211,kWh
571313115103364037,11-03-2020 kl. 11,11-03-2020 kl. 12,0.141,kWh
571313115103364037,11-03-2020 kl. 10,11-03-2020 kl. 11,0.179,kWh
571313115103364037,11-03-2020 kl. 09,11-03-2020 kl. 10,0.199,kWh
571313115103364037,11-03-2020 kl. 08,11-03-2020 kl. 09,0.132,kWh
571313115103364037,11-03-2020 kl. 07,11-03-2020 kl. 08,0.072,kWh
571313115103364037,11-03-2020 kl. 06,11-03-2020 kl. 07,0.067,kWh
571313115103364037,11-03-2020 kl. 05,11-03-2020 kl. 06,0.066,kWh
571313115103364037,11-03-2020 kl. 04,11-03-2020 kl. 05,0.066,kWh
571313115103364037,11-03-2020 kl. 03,11-03-2020 kl. 04,0.066,kWh
571313115103364037,11-03-2020 kl. 02,11-03-2020 kl. 03,0.067,kWh
571313115103364037,11-03-2020 kl. 01,11-03-2020 kl. 02,0.07,kWh
571313115103364037,11-03-2020 kl. 00,11-03-2020 kl. 01,0.079,kWh
571313115103364037,10-03-2020 kl. 23,11-03-2020 kl. 00,0.109,kWh
571313115103364037,10-03-2020 kl. 22,10-03-2020 kl. 23,0.141,kWh
571313115103364037,10-03-2020 kl. 21,10-03-2020 kl. 22,0.179,kWh
571313115103364037,10-03-2020 kl. 20,10-03-2020 kl. 21,0.235,kWh
571313115103364037,10-03-2020 kl. 19,10-03-2020 kl. 20,0.525,kWh
571313115103364037,10-03-2020 kl. 18,10-03-2020 kl. 19,0.741,kWh
571313115103364037,10-03-2020 kl. 17,10-03-2020 kl. 18,0.098,kWh
571313115103364037,10-03-2020 kl. 16,10-03-2020 kl. 17,0.145,kWh
571313115103364037,10-03-2020 kl. 15,10-03-2020 kl. 16,0.078,kWh
571313115103364037,10-03-2020 kl. 14,10-03-2020 kl. 15,0.074,kWh
571313115103364037,10-03-2020 kl. 13,10-03-2020 kl. 14,0.106,kWh
571313115103364037,10-03-2020 kl. 12,10-03-2020 kl. 13,0.13,kWh
571313115103364037,10-03-2020 kl. 11,10-03-2020 kl. 12,0.159,kWh
571313115103364037,10-03-2020 kl. 10,10-03-2020 kl. 11,0.963,kWh
571313115103364037,10-03-2020 kl. 09,10-03-2020 kl. 10,0.08,kWh
571313115103364037,10-03-2020 kl. 08,10-03-2020 kl. 09,0.069,kWh
571313115103364037,10-03-2020 kl. 07,10-03-2020 kl. 08,0.072,kWh
571313115103364037,10-03-2020 kl. 06,10-03-2020 kl. 07,0.073,kWh
571313115103364037,10-03-2020 kl. 05,10-03-2020 kl. 06,0.074,kWh
571313115103364037,10-03-2020 kl. 04,10-03-2020 kl. 05,0.076,kWh
571313115103364037,10-03-2020 kl. 03,10-03-2020 kl. 04,0.077,kWh
571313115103364037,10-03-2020 kl. 02,10-03-2020 kl. 03,0.078,kWh
571313115103364037,10-03-2020 kl. 01,10-03-2020 kl. 02,0.094,kWh
571313115103364037,10-03-2020 kl. 00,10-03-2020 kl. 01,0.191,kWh
571313115103364037,09-03-2020 kl. 23,10-03-2020 kl. 00,0.235,kWh
571313115103364037,09-03-2020 kl. 22,09-03-2020 kl. 23,0.633,kWh
571313115103364037,09-03-2020 kl. 21,09-03-2020 kl. 22,0.121,kWh
571313115103364037,09-03-2020 kl. 20,09-03-2020 kl. 21,0.073,kWh
571313115103364037,09-03-2020 kl. 19,09-03-2020 kl. 20,0.124,kWh
571313115103364037,09-03-2020 kl. 18,09-03-2020 kl. 19,0.103,kWh
571313115103364037,09-03-2020 kl. 17,09-03-2020 kl. 18,0.164,kWh
571313115103364037,09-03-2020 kl. 16,09-03-2020 kl. 17,0.062,kWh
571313115103364037,09-03-2020 kl. 15,09-03-2020 kl. 16,0.159,kWh
571313115103364037,09-03-2020 kl. 14,09-03-2020 kl. 15,0.07,kWh
571313115103364037,09-03-2020 kl. 13,09-03-2020 kl. 14,0.074,kWh
571313115103364037,09-03-2020 kl. 12,09-03-2020 kl. 13,0.079,kWh
571313115103364037,09-03-2020 kl. 11,09-03-2020 kl. 12,0.08,kWh
571313115103364037,09-03-2020 kl. 10,09-03-2020 kl. 11,0.2,kWh
571313115103364037,09-03-2020 kl. 09,09-03-2020 kl. 10,0.079,kWh
571313115103364037,09-03-2020 kl. 08,09-03-2020 kl. 09,0.128,kWh
571313115103364037,09-03-2020 kl. 07,09-03-2020 kl. 08,0.063,kWh
571313115103364037,09-03-2020 kl. 06,09-03-2020 kl. 07,0.064,kWh
571313115103364037,09-03-2020 kl. 05,09-03-2020 kl. 06,0.065,kWh
571313115103364037,09-03-2020 kl. 04,09-03-2020 kl. 05,0.066,kWh
571313115103364037,09-03-2020 kl. 03,09-03-2020 kl. 04,0.069,kWh
571313115103364037,09-03-2020 kl. 02,09-03-2020 kl. 03,0.074,kWh
571313115103364037,09-03-2020 kl. 01,09-03-2020 kl. 02,0.08,kWh
571313115103364037,09-03-2020 kl. 00,09-03-2020 kl. 01,0.124,kWh
571313115103364037,08-03-2020 kl. 23,09-03-2020 kl. 00,0.157,kWh
571313115103364037,08-03-2020 kl. 22,08-03-2020 kl. 23,0.201,kWh
571313115103364037,08-03-2020 kl. 21,08-03-2020 kl. 22,0.74,kWh
571313115103364037,08-03-2020 kl. 20,08-03-2020 kl. 21,0.413,kWh
571313115103364037,08-03-2020 kl. 19,08-03-2020 kl. 20,0.194,kWh
571313115103364037,08-03-2020 kl. 18,08-03-2020 kl. 19,0.61,kWh
571313115103364037,08-03-2020 kl. 17,08-03-2020 kl. 18,0.16,kWh
571313115103364037,08-03-2020 kl. 16,08-03-2020 kl. 17,0.152,kWh
571313115103364037,08-03-2020 kl. 15,08-03-2020 kl. 16,0.16,kWh
571313115103364037,08-03-2020 kl. 14,08-03-2020 kl. 15,0.23,kWh
571313115103364037,08-03-2020 kl. 13,08-03-2020 kl. 14,0.166,kWh
571313115103364037,08-03-2020 kl. 12,08-03-2020 kl. 13,0.166,kWh
571313115103364037,08-03-2020 kl. 11,08-03-2020 kl. 12,0.302,kWh
571313115103364037,08-03-2020 kl. 10,08-03-2020 kl. 11,1.13,kWh
571313115103364037,08-03-2020 kl. 09,08-03-2020 kl. 10,0.073,kWh
571313115103364037,08-03-2020 kl. 08,08-03-2020 kl. 09,0.072,kWh
571313115103364037,08-03-2020 kl. 07,08-03-2020 kl. 08,0.072,kWh
571313115103364037,08-03-2020 kl. 06,08-03-2020 kl. 07,0.069,kWh
571313115103364037,08-03-2020 kl. 05,08-03-2020 kl. 06,0.068,kWh
571313115103364037,08-03-2020 kl. 04,08-03-2020 kl. 05,0.069,kWh
571313115103364037,08-03-2020 kl. 03,08-03-2020 kl. 04,0.096,kWh
571313115103364037,08-03-2020 kl. 02,08-03-2020 kl. 03,0.123,kWh
571313115103364037,08-03-2020 kl. 01,08-03-2020 kl. 02,0.16,kWh
571313115103364037,08-03-2020 kl. 00,08-03-2020 kl. 01,0.152,kWh
571313115103364037,07-03-2020 kl. 23,08-03-2020 kl. 00,0.218,kWh
571313115103364037,07-03-2020 kl. 22,07-03-2020 kl. 23,0.227,kWh
571313115103364037,07-03-2020 kl. 21,07-03-2020 kl. 22,0.232,kWh
571313115103364037,07-03-2020 kl. 20,07-03-2020 kl. 21,0.238,kWh
571313115103364037,07-03-2020 kl. 19,07-03-2020 kl. 20,1.182,kWh
571313115103364037,07-03-2020 kl. 18,07-03-2020 kl. 19,0.437,kWh
571313115103364037,07-03-2020 kl. 17,07-03-2020 kl. 18,0.118,kWh
571313115103364037,07-03-2020 kl. 16,07-03-2020 kl. 17,0.117,kWh
571313115103364037,07-03-2020 kl. 15,07-03-2020 kl. 16,0.114,kWh
571313115103364037,07-03-2020 kl. 14,07-03-2020 kl. 15,0.14,kWh
571313115103364037,07-03-2020 kl. 13,07-03-2020 kl. 14,0.141,kWh
571313115103364037,07-03-2020 kl. 12,07-03-2020 kl. 13,0.306,kWh
571313115103364037,07-03-2020 kl. 11,07-03-2020 kl. 12,0.097,kWh
571313115103364037,07-03-2020 kl. 10,07-03-2020 kl. 11,0.26,kWh
571313115103364037,07-03-2020 kl. 09,07-03-2020 kl. 10,0.057,kWh
571313115103364037,07-03-2020 kl. 08,07-03-2020 kl. 09,0.057,kWh
571313115103364037,07-03-2020 kl. 07,07-03-2020 kl. 08,0.066,kWh
571313115103364037,07-03-2020 kl. 06,07-03-2020 kl. 07,0.071,kWh
571313115103364037,07-03-2020 kl. 05,07-03-2020 kl. 06,0.071,kWh
571313115103364037,07-03-2020 kl. 04,07-03-2020 kl. 05,0.076,kWh
571313115103364037,07-03-2020 kl. 03,07-03-2020 kl. 04,0.153,kWh
571313115103364037,07-03-2020 kl. 02,07-03-2020 kl. 03,0.073,kWh
571313115103364037,07-03-2020 kl. 01,07-03-2020 kl. 02,0.069,kWh
571313115103364037,07-03-2020 kl. 00,07-03-2020 kl. 01,0.069,kWh
571313115103364037,06-03-2020 kl. 23,07-03-2020 kl. 00,0.069,kWh
571313115103364037,06-03-2020 kl. 22,06-03-2020 kl. 23,0.07,kWh
571313115103364037,06-03-2020 kl. 21,06-03-2020 kl. 22,0.072,kWh
571313115103364037,06-03-2020 kl. 20,06-03-2020 kl. 21,0.192,kWh
571313115103364037,06-03-2020 kl. 19,06-03-2020 kl. 20,0.216,kWh
571313115103364037,06-03-2020 kl. 18,06-03-2020 kl. 19,0.784,kWh
571313115103364037,06-03-2020 kl. 17,06-03-2020 kl. 18,0.375,kWh
571313115103364037,06-03-2020 kl. 16,06-03-2020 kl. 17,0.249,kWh
571313115103364037,06-03-2020 kl. 15,06-03-2020 kl. 16,0.301,kWh
571313115103364037,06-03-2020 kl. 14,06-03-2020 kl. 15,0.291,kWh
571313115103364037,06-03-2020 kl. 13,06-03-2020 kl. 14,0.551,kWh
571313115103364037,06-03-2020 kl. 12,06-03-2020 kl. 13,0.161,kWh
571313115103364037,06-03-2020 kl. 11,06-03-2020 kl. 12,0.164,kWh
571313115103364037,06-03-2020 kl. 10,06-03-2020 kl. 11,0.074,kWh
571313115103364037,06-03-2020 kl. 09,06-03-2020 kl. 10,0.127,kWh
571313115103364037,06-03-2020 kl. 08,06-03-2020 kl. 09,0.168,kWh
571313115103364037,06-03-2020 kl. 07,06-03-2020 kl. 08,0.109,kWh
571313115103364037,06-03-2020 kl. 06,06-03-2020 kl. 07,0.103,kWh
571313115103364037,06-03-2020 kl. 05,06-03-2020 kl. 06,0.068,kWh
571313115103364037,06-03-2020 kl. 04,06-03-2020 kl. 05,0.069,kWh
571313115103364037,06-03-2020 kl. 03,06-03-2020 kl. 04,0.072,kWh
571313115103364037,06-03-2020 kl. 02,06-03-2020 kl. 03,0.074,kWh
571313115103364037,06-03-2020 kl. 01,06-03-2020 kl. 02,0.132,kWh
571313115103364037,06-03-2020 kl. 00,06-03-2020 kl. 01,0.193,kWh
571313115103364037,05-03-2020 kl. 23,06-03-2020 kl. 00,0.23,kWh
571313115103364037,05-03-2020 kl. 22,05-03-2020 kl. 23,0.245,kWh
571313115103364037,05-03-2020 kl. 21,05-03-2020 kl. 22,0.235,kWh
571313115103364037,05-03-2020 kl. 20,05-03-2020 kl. 21,1.112,kWh
571313115103364037,05-03-2020 kl. 19,05-03-2020 kl. 20,0.587,kWh
571313115103364037,05-03-2020 kl. 18,05-03-2020 kl. 19,0.157,kWh
571313115103364037,05-03-2020 kl. 17,05-03-2020 kl. 18,0.155,kWh
571313115103364037,05-03-2020 kl. 16,05-03-2020 kl. 17,0.163,kWh
571313115103364037,05-03-2020 kl. 15,05-03-2020 kl. 16,0.154,kWh
571313115103364037,05-03-2020 kl. 14,05-03-2020 kl. 15,0.127,kWh
571313115103364037,05-03-2020 kl. 13,05-03-2020 kl. 14,0.746,kWh
571313115103364037,05-03-2020 kl. 12,05-03-2020 kl. 13,0.087,kWh
571313115103364037,05-03-2020 kl. 11,05-03-2020 kl. 12,0.089,kWh
571313115103364037,05-03-2020 kl. 10,05-03-2020 kl. 11,0.145,kWh
571313115103364037,05-03-2020 kl. 09,05-03-2020 kl. 10,0.085,kWh
571313115103364037,05-03-2020 kl. 08,05-03-2020 kl. 09,0.262,kWh
571313115103364037,05-03-2020 kl. 07,05-03-2020 kl. 08,0.074,kWh
571313115103364037,05-03-2020 kl. 06,05-03-2020 kl. 07,0.064,kWh
571313115103364037,05-03-2020 kl. 05,05-03-2020 kl. 06,0.065,kWh
571313115103364037,05-03-2020 kl. 04,05-03-2020 kl. 05,0.066,kWh
571313115103364037,05-03-2020 kl. 03,05-03-2020 kl. 04,0.066,kWh
571313115103364037,05-03-2020 kl. 02,05-03-2020 kl. 03,0.072,kWh
571313115103364037,05-03-2020 kl. 01,05-03-2020 kl. 02,0.079,kWh
571313115103364037,05-03-2020 kl. 00,05-03-2020 kl. 01,0.113,kWh
571313115103364037,04-03-2020 kl. 23,05-03-2020 kl. 00,0.154,kWh
571313115103364037,04-03-2020 kl. 22,04-03-2020 kl. 23,0.17,kWh
571313115103364037,04-03-2020 kl. 21,04-03-2020 kl. 22,0.552,kWh
571313115103364037,04-03-2020 kl. 20,04-03-2020 kl. 21,0.365,kWh
571313115103364037,04-03-2020 kl. 19,04-03-2020 kl. 20,0.153,kWh
571313115103364037,04-03-2020 kl. 18,04-03-2020 kl. 19,0.185,kWh
571313115103364037,04-03-2020 kl. 17,04-03-2020 kl. 18,0.19,kWh
571313115103364037,04-03-2020 kl. 16,04-03-2020 kl. 17,0.232,kWh
571313115103364037,04-03-2020 kl. 15,04-03-2020 kl. 16,0.265,kWh
571313115103364037,04-03-2020 kl. 14,04-03-2020 kl. 15,0.278,kWh
571313115103364037,04-03-2020 kl. 13,04-03-2020 kl. 14,0.123,kWh
571313115103364037,04-03-2020 kl. 12,04-03-2020 kl. 13,0.081,kWh
571313115103364037,04-03-2020 kl. 11,04-03-2020 kl. 12,0.119,kWh
571313115103364037,04-03-2020 kl. 10,04-03-2020 kl. 11,0.135,kWh
571313115103364037,04-03-2020 kl. 09,04-03-2020 kl. 10,0.225,kWh
571313115103364037,04-03-2020 kl. 08,04-03-2020 kl. 09,0.227,kWh
571313115103364037,04-03-2020 kl. 07,04-03-2020 kl. 08,0.084,kWh
571313115103364037,04-03-2020 kl. 06,04-03-2020 kl. 07,0.079,kWh
571313115103364037,04-03-2020 kl. 05,04-03-2020 kl. 06,0.079,kWh
571313115103364037,04-03-2020 kl. 04,04-03-2020 kl. 05,0.077,kWh
571313115103364037,04-03-2020 kl. 03,04-03-2020 kl. 04,0.074,kWh
571313115103364037,04-03-2020 kl. 02,04-03-2020 kl. 03,0.075,kWh
571313115103364037,04-03-2020 kl. 01,04-03-2020 kl. 02,0.075,kWh
571313115103364037,04-03-2020 kl. 00,04-03-2020 kl. 01,0.098,kWh
571313115103364037,03-03-2020 kl. 23,04-03-2020 kl. 00,0.137,kWh
571313115103364037,03-03-2020 kl. 22,03-03-2020 kl. 23,0.264,kWh
571313115103364037,03-03-2020 kl. 21,03-03-2020 kl. 22,0.353,kWh
571313115103364037,03-03-2020 kl. 20,03-03-2020 kl. 21,1.009,kWh
571313115103364037,03-03-2020 kl. 19,03-03-2020 kl. 20,0.757,kWh
571313115103364037,03-03-2020 kl. 18,03-03-2020 kl. 19,0.1,kWh
571313115103364037,03-03-2020 kl. 17,03-03-2020 kl. 18,0.166,kWh
571313115103364037,03-03-2020 kl. 16,03-03-2020 kl. 17,0.122,kWh
571313115103364037,03-03-2020 kl. 15,03-03-2020 kl. 16,0.084,kWh
571313115103364037,03-03-2020 kl. 14,03-03-2020 kl. 15,0.228,kWh
571313115103364037,03-03-2020 kl. 13,03-03-2020 kl. 14,0.294,kWh
571313115103364037,03-03-2020 kl. 12,03-03-2020 kl. 13,0.077,kWh
571313115103364037,03-03-2020 kl. 11,03-03-2020 kl. 12,0.08,kWh
571313115103364037,03-03-2020 kl. 10,03-03-2020 kl. 11,0.221,kWh
571313115103364037,03-03-2020 kl. 09,03-03-2020 kl. 10,0.084,kWh
571313115103364037,03-03-2020 kl. 08,03-03-2020 kl. 09,0.239,kWh
571313115103364037,03-03-2020 kl. 07,03-03-2020 kl. 08,0.068,kWh
571313115103364037,03-03-2020 kl. 06,03-03-2020 kl. 07,0.066,kWh
571313115103364037,03-03-2020 kl. 05,03-03-2020 kl. 06,0.075,kWh
571313115103364037,03-03-2020 kl. 04,03-03-2020 kl. 05,0.088,kWh
571313115103364037,03-03-2020 kl. 03,03-03-2020 kl. 04,0.09,kWh
571313115103364037,03-03-2020 kl. 02,03-03-2020 kl. 03,0.092,kWh
571313115103364037,03-03-2020 kl. 01,03-03-2020 kl. 02,0.097,kWh
571313115103364037,03-03-2020 kl. 00,03-03-2020 kl. 01,0.12,kWh
571313115103364037,02-03-2020 kl. 23,03-03-2020 kl. 00,0.143,kWh
571313115103364037,02-03-2020 kl. 22,02-03-2020 kl. 23,0.349,kWh
571313115103364037,02-03-2020 kl. 21,02-03-2020 kl. 22,0.95,kWh
571313115103364037,02-03-2020 kl. 20,02-03-2020 kl. 21,0.881,kWh
571313115103364037,02-03-2020 kl. 19,02-03-2020 kl. 20,1.362,kWh
571313115103364037,02-03-2020 kl. 18,02-03-2020 kl. 19,0.351,kWh
571313115103364037,02-03-2020 kl. 17,02-03-2020 kl. 18,0.335,kWh
571313115103364037,02-03-2020 kl. 16,02-03-2020 kl. 17,0.356,kWh
571313115103364037,02-03-2020 kl. 15,02-03-2020 kl. 16,0.617,kWh
571313115103364037,02-03-2020 kl. 14,02-03-2020 kl. 15,0.076,kWh
571313115103364037,02-03-2020 kl. 13,02-03-2020 kl. 14,0.281,kWh
571313115103364037,02-03-2020 kl. 12,02-03-2020 kl. 13,0.192,kWh
571313115103364037,02-03-2020 kl. 11,02-03-2020 kl. 12,0.082,kWh
571313115103364037,02-03-2020 kl. 10,02-03-2020 kl. 11,0.211,kWh
571313115103364037,02-03-2020 kl. 09,02-03-2020 kl. 10,0.555,kWh
571313115103364037,02-03-2020 kl. 08,02-03-2020 kl. 09,0.143,kWh
571313115103364037,02-03-2020 kl. 07,02-03-2020 kl. 08,0.068,kWh
571313115103364037,02-03-2020 kl. 06,02-03-2020 kl. 07,0.07,kWh
571313115103364037,02-03-2020 kl. 05,02-03-2020 kl. 06,0.072,kWh
571313115103364037,02-03-2020 kl. 04,02-03-2020 kl. 05,0.072,kWh
571313115103364037,02-03-2020 kl. 03,02-03-2020 kl. 04,0.072,kWh
571313115103364037,02-03-2020 kl. 02,02-03-2020 kl. 03,0.074,kWh
571313115103364037,02-03-2020 kl. 01,02-03-2020 kl. 02,0.09,kWh
571313115103364037,02-03-2020 kl. 00,02-03-2020 kl. 01,0.142,kWh
571313115103364037,01-03-2020 kl. 23,02-03-2020 kl. 00,0.191,kWh
571313115103364037,01-03-2020 kl. 22,01-03-2020 kl. 23,0.209,kWh
571313115103364037,01-03-2020 kl. 21,01-03-2020 kl. 22,0.191,kWh
571313115103364037,01-03-2020 kl. 20,01-03-2020 kl. 21,1.115,kWh
571313115103364037,01-03-2020 kl. 19,01-03-2020 kl. 20,0.229,kWh
571313115103364037,01-03-2020 kl. 18,01-03-2020 kl. 19,0.254,kWh
571313115103364037,01-03-2020 kl. 17,01-03-2020 kl. 18,0.213,kWh
571313115103364037,01-03-2020 kl. 16,01-03-2020 kl. 17,0.16,kWh
571313115103364037,01-03-2020 kl. 15,01-03-2020 kl. 16,0.173,kWh
571313115103364037,01-03-2020 kl. 14,01-03-2020 kl. 15,0.911,kWh
571313115103364037,01-03-2020 kl. 13,01-03-2020 kl. 14,0.26,kWh
571313115103364037,01-03-2020 kl. 12,01-03-2020 kl. 13,0.509,kWh
